REG;COM;IND;value
Uusimaa;45_47 Tukku- ja vähittäiskauppa, moottoriajoneuvojen ja moottoripyörien korjaus;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;23.17672348022461
Uusimaa;49_53 Kuljetus ja varastointi;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;8.855982780456543
Uusimaa;55_56 Majoitus- ja ravitsemistoiminta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.02237606793642044
Uusimaa;58_63 Kustannustoiminta: Audiovisuaalinen toiminta: Televiestintä: Tietojenkäsittelypalvelu;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;1.1955790519714355
Uusimaa;64_66 Rahoitus- ja vakuutustoiminta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;2.1401243209838867
Uusimaa;681+68209+683 Muu kiinteistötoiminta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;1.9681057929992676
Uusimaa;68201_68202 Asuntojen vuokraus ja hallinta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.0
Uusimaa;69_75 Ammatillinen, tieteellinen ja tekninen toiminta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;5.121596336364746
Uusimaa;77_82 Hallinto- ja tukipalvelutoiminta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;2.8474271297454834
Uusimaa;84 Julkinen hallinto ja sosiaalivakuutus;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;2.1946656703948975
Uusimaa;85 Koulutus;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.05184738337993622
Uusimaa;86_88 Terveys- ja sosiaalipalvelut;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.0
Uusimaa;90_96 Taiteet, viihde ja virkistys: Muu palvelutoiminta;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.20829452574253082
Uusimaa;97_98 Kotitalouspalvelut;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.0
Uusimaa;Tuotteet yhteensä;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;65.91592407226562
Uusimaa;Kotimaisten tuontituotteiden käyttö yhteensä;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;9.221065521240234
Uusimaa;Ulkomaisten tuontituotteiden käyttö yhteensä;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;24.84652328491211
Uusimaa;Tuoteverot miinus tuotetukipalkkio;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.8459972143173218
Uusimaa;Välituotekäyttö/loppukäyttö yhteensä ostajanhintaan;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;100.82951354980469
Uusimaa;Palkansaajakorvaukset;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;39.55656814575195
Uusimaa;Pääomakorvaukset;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;39.69566345214844
Uusimaa;Maankäytön korvaukset;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;0.0
Uusimaa;Muut tuotantoverot, netto;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;-0.7896754145622253
Uusimaa;Arvonlisäys, brutto perushintaan;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;78.46255493164062
Uusimaa;Tuotos perushintaan;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;179.2920684814453
Uusimaa;01 Maatalous ja metsästys;16 Puuteollisuus;0.0
Uusimaa;02_03 Metsätalous ja kalatalous;16 Puuteollisuus;15.82491397857666
Uusimaa;05_09 Kaivostoiminta ja louhinta;16 Puuteollisuus;0.01498810201883316
Uusimaa;10_12 Elintarviketeollisuus ym.;16 Puuteollisuus;0.08085722476243973
Uusimaa;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;16 Puuteollisuus;0.009227968752384186
Uusimaa;16 Puuteollisuus;16 Puuteollisuus;2.6459789276123047
Uusimaa;17_18 Paperiteollisuus ja painaminen;16 Puuteollisuus;0.34186458587646484
Uusimaa;19_22 Kemianteollisuus;16 Puuteollisuus;2.903806686401367
Uusimaa;23 Rakennusaineteollisuus;16 Puuteollisuus;0.4536086618900299
Uusimaa;24_25 Metallien jalostus ja metallituotteiden valmistus (pl. koneet ja laitteet);16 Puuteollisuus;0.9329354166984558
Uusimaa;26_27 Sähkö- ja elektroniikkateollisuus;16 Puuteollisuus;0.02026960998773575
Uusimaa;28 Muiden koneiden ja laitteiden valmistus;16 Puuteollisuus;0.031053153797984123
Uusimaa;29_30 Kulkuneuvojen valmistus;16 Puuteollisuus;0.0
Uusimaa;31_33 Huonekalujen valmistus: Muu teollinen valmistus: Koneiden ja laitteiden korjaus, huolto ja ase;16 Puuteollisuus;0.9838618040084839
Uusimaa;35_39 Energiahuolto: Vesi- ja jätehuolto;16 Puuteollisuus;7.094967842102051
Uusimaa;41_43 Rakentaminen;16 Puuteollisuus;1.2266992330551147
Uusimaa;45_47 Tukku- ja vähittäiskauppa, moottoriajoneuvojen ja moottoripyörien korjaus;16 Puuteollisuus;20.81692123413086
Uusimaa;49_53 Kuljetus ja varastointi;16 Puuteollisuus;16.711761474609375
Uusimaa;55_56 Majoitus- ja ravitsemistoiminta;16 Puuteollisuus;0.07589372992515564
Uusimaa;58_63 Kustannustoiminta: Audiovisuaalinen toiminta: Televiestintä: Tietojenkäsittelypalvelu;16 Puuteollisuus;1.118552803993225
Uusimaa;64_66 Rahoitus- ja vakuutustoiminta;16 Puuteollisuus;1.6986078023910522
Uusimaa;681+68209+683 Muu kiinteistötoiminta;16 Puuteollisuus;0.6639407277107239
Uusimaa;68201_68202 Asuntojen vuokraus ja hallinta;16 Puuteollisuus;0.0
Uusimaa;69_75 Ammatillinen, tieteellinen ja tekninen toiminta;16 Puuteollisuus;4.038699626922607
Uusimaa;77_82 Hallinto- ja tukipalvelutoiminta;16 Puuteollisuus;1.4353283643722534
Uusimaa;84 Julkinen hallinto ja sosiaalivakuutus;16 Puuteollisuus;1.718403697013855
Uusimaa;85 Koulutus;16 Puuteollisuus;0.0532805360853672
Uusimaa;86_88 Terveys- ja sosiaalipalvelut;16 Puuteollisuus;0.0
Uusimaa;90_96 Taiteet, viihde ja virkistys: Muu palvelutoiminta;16 Puuteollisuus;0.22364793717861176
Uusimaa;97_98 Kotitalouspalvelut;16 Puuteollisuus;0.0
Uusimaa;Tuotteet yhteensä;16 Puuteollisuus;81.12007904052734
Uusimaa;Kotimaisten tuontituotteiden käyttö yhteensä;16 Puuteollisuus;68.80644226074219
Uusimaa;Ulkomaisten tuontituotteiden käyttö yhteensä;16 Puuteollisuus;13.627968788146973
Uusimaa;Tuoteverot miinus tuotetukipalkkio;16 Puuteollisuus;0.4913526773452759
Uusimaa;Välituotekäyttö/loppukäyttö yhteensä ostajanhintaan;16 Puuteollisuus;164.04583740234375
Uusimaa;Palkansaajakorvaukset;16 Puuteollisuus;76.8345947265625
Uusimaa;Pääomakorvaukset;16 Puuteollisuus;7.504415988922119
Uusimaa;Maankäytön korvaukset;16 Puuteollisuus;0.0
Uusimaa;Muut tuotantoverot, netto;16 Puuteollisuus;-0.5856862664222717
Uusimaa;Arvonlisäys, brutto perushintaan;16 Puuteollisuus;83.75332641601562
Uusimaa;Tuotos perushintaan;16 Puuteollisuus;247.79916381835938
Uusimaa;01 Maatalous ja metsästys;17_18 Paperiteollisuus ja painaminen;0.0
