REG;COM;IND;value
Uusimaa;31_33 Huonekalujen valmistus: Muu teollinen valmistus: Koneiden ja laitteiden korjaus, huolto ja ase;16 Puuteollisuus;0.5772196054458618
Uusimaa;35_39 Energiahuolto: Vesi- ja jätehuolto;16 Puuteollisuus;0.397456556558609
Uusimaa;41_43 Rakentaminen;16 Puuteollisuus;0.029798056930303574
Uusimaa;45_47 Tukku- ja vähittäiskauppa, moottoriajoneuvojen ja moottoripyörien korjaus;16 Puuteollisuus;0.06194916367530823
Uusimaa;49_53 Kuljetus ja varastointi;16 Puuteollisuus;0.5016167163848877
Uusimaa;55_56 Majoitus- ja ravitsemistoiminta;16 Puuteollisuus;0.0014881943352520466
Uusimaa;58_63 Kustannustoiminta: Audiovisuaalinen toiminta: Televiestintä: Tietojenkäsittelypalvelu;16 Puuteollisuus;0.023816529661417007
Uusimaa;64_66 Rahoitus- ja vakuutustoiminta;16 Puuteollisuus;0.009671488776803017
Uusimaa;681+68209+683 Muu kiinteistötoiminta;16 Puuteollisuus;0.0015098067233338952
Uusimaa;68201_68202 Asuntojen vuokraus ja hallinta;16 Puuteollisuus;1.1105404595923574e-08
Uusimaa;69_75 Ammatillinen, tieteellinen ja tekninen toiminta;16 Puuteollisuus;0.04417837783694267
Uusimaa;77_82 Hallinto- ja tukipalvelutoiminta;16 Puuteollisuus;0.04157217964529991
Uusimaa;84 Julkinen hallinto ja sosiaalivakuutus;16 Puuteollisuus;0.0637376680970192
Uusimaa;85 Koulutus;16 Puuteollisuus;0.002595157828181982
Uusimaa;86_88 Terveys- ja sosiaalipalvelut;16 Puuteollisuus;7.094788452377543e-05
Uusimaa;90_96 Taiteet, viihde ja virkistys: Muu palvelutoiminta;16 Puuteollisuus;0.00484132207930088
Uusimaa;97_98 Kotitalouspalvelut;16 Puuteollisuus;0.0
Uusimaa;SUM;16 Puuteollisuus;44.52974918439079
Uusimaa;01 Maatalous ja metsästys;17_18 Paperiteollisuus ja painaminen;0.3483365476131439
Uusimaa;02_03 Metsätalous ja kalatalous;17_18 Paperiteollisuus ja painaminen;105.14571380615234
Uusimaa;05_09 Kaivostoiminta ja louhinta;17_18 Paperiteollisuus ja painaminen;3.7917962074279785
Uusimaa;10_12 Elintarviketeollisuus ym.;17_18 Paperiteollisuus ja painaminen;5.159175872802734
Uusimaa;13_15 Tekstiili-, vaatetus- ja nahkateollisuus;17_18 Paperiteollisuus ja painaminen;0.2704556882381439
Uusimaa;16 Puuteollisuus;17_18 Paperiteollisuus ja painaminen;40.291385650634766
